path,label
data/Tobacco3482-images/Resume/50583715-3716.jpg,Resume
data/Tobacco3482-images/Form/99201310.jpg,Form
data/Tobacco3482-images/Resume/50538795-8796.jpg,Resume
data/Tobacco3482-images/Memo/89449655.jpg,Memo
data/Tobacco3482-images/Scientific/87638550_87638558.jpg,Scientific
data/Tobacco3482-images/Report/505968942.jpg,Report
data/Tobacco3482-images/Form/1003102483.jpg,Form
data/Tobacco3482-images/Email/2078315311.jpg,Email
data/Tobacco3482-images/Letter/502298366+-8366.jpg,Letter
data/Tobacco3482-images/Memo/2072006278.jpg,Memo
data/Tobacco3482-images/News/2023266800.jpg,News
data/Tobacco3482-images/Form/517171219_517171220.jpg,Form
data/Tobacco3482-images/Letter/60023115.jpg,Letter
data/Tobacco3482-images/Advertisement/502612183+-2183.jpg,Advertisement
data/Tobacco3482-images/Memo/2046538342.jpg,Memo
data/Tobacco3482-images/Letter/522046763+-6770.jpg,Letter
data/Tobacco3482-images/Scientific/2051025161.jpg,Scientific
data/Tobacco3482-images/Letter/11010532.jpg,Letter
data/Tobacco3482-images/Form/518623059+-3062.jpg,Form
data/Tobacco3482-images/Memo/2071386961.jpg,Memo
data/Tobacco3482-images/Letter/521435346+-5346.jpg,Letter
data/Tobacco3482-images/Email/2069751488.jpg,Email
data/Tobacco3482-images/Memo/tob12300.33_tob12300.34.jpg,Memo
data/Tobacco3482-images/Memo/2049461223.jpg,Memo
data/Tobacco3482-images/Form/2084116356.jpg,Form
data/Tobacco3482-images/News/2073724138.jpg,News
data/Tobacco3482-images/Letter/ti11491978.jpg,Letter
data/Tobacco3482-images/Email/528348589+-8589.jpg,Email
data/Tobacco3482-images/Scientific/2026025182_2026025325.jpg,Scientific
data/Tobacco3482-images/Letter/515034743+-4743.jpg,Letter
data/Tobacco3482-images/Report/24010243_24010244.jpg,Report
data/Tobacco3482-images/Resume/40019153-9154.jpg,Resume
data/Tobacco3482-images/Form/2063226195.jpg,Form
data/Tobacco3482-images/Letter/11276252.jpg,Letter
data/Tobacco3482-images/Letter/tcal0447628.jpg,Letter
data/Tobacco3482-images/Form/2030797528.jpg,Form
data/Tobacco3482-images/Letter/502794513_502794518.jpg,Letter
data/Tobacco3482-images/Letter/518451410.jpg,Letter
data/Tobacco3482-images/Letter/10021964.jpg,Letter
data/Tobacco3482-images/Report/506583220_506583221.jpg,Report
data/Tobacco3482-images/Advertisement/71895027.jpg,Advertisement
data/Tobacco3482-images/Email/528678480+-8481.jpg,Email
data/Tobacco3482-images/Form/2029148403.jpg,Form
data/Tobacco3482-images/Letter/502523402.jpg,Letter
data/Tobacco3482-images/News/1003044520-b.jpg,News
data/Tobacco3482-images/Form/2028581990.jpg,Form
data/Tobacco3482-images/Form/2082002843.jpg,Form
data/Tobacco3482-images/Memo/2041563228_2041563229.jpg,Memo
data/Tobacco3482-images/News/2501374290.jpg,News
data/Tobacco3482-images/Report/504783010_504783011.jpg,Report
data/Tobacco3482-images/Email/2078305770.jpg,Email
data/Tobacco3482-images/Report/507783114+-3116.jpg,Report
data/Tobacco3482-images/Scientific/2063664717.jpg,Scientific
data/Tobacco3482-images/Report/515867026_515867029.jpg,Report
data/Tobacco3482-images/Memo/2062304594.jpg,Memo
data/Tobacco3482-images/News/98065867.jpg,News
data/Tobacco3482-images/Memo/82088755_8759.jpg,Memo
data/Tobacco3482-images/Memo/0000108319.jpg,Memo
data/Tobacco3482-images/Email/2076342380b.jpg,Email
data/Tobacco3482-images/Note/71460901.jpg,Note
data/Tobacco3482-images/Memo/1349980.jpg,Memo
data/Tobacco3482-images/Letter/10431489.jpg,Letter
data/Tobacco3482-images/Advertisement/2070712842_2843.jpg,Advertisement
data/Tobacco3482-images/Report/505939350.jpg,Report
data/Tobacco3482-images/Email/2081629036b.jpg,Email
data/Tobacco3482-images/Letter/520140971+-0972.jpg,Letter
data/Tobacco3482-images/Note/2029157407.jpg,Note
data/Tobacco3482-images/Scientific/01190197_01190199.jpg,Scientific
data/Tobacco3482-images/Form/89338038.jpg,Form
data/Tobacco3482-images/Report/512687521+-7522.jpg,Report
data/Tobacco3482-images/Report/510809052_510809074.jpg,Report
data/Tobacco3482-images/Email/527948778+-8779.jpg,Email
data/Tobacco3482-images/Form/2084614365_4366.jpg,Form
data/Tobacco3482-images/News/2021279291.jpg,News
data/Tobacco3482-images/Memo/2075008304.jpg,Memo
data/Tobacco3482-images/Email/2085793905a.jpg,Email
data/Tobacco3482-images/News/1000150875-a.jpg,News
data/Tobacco3482-images/Memo/2015017717_2015017719.jpg,Memo
data/Tobacco3482-images/Letter/70118949-8950.jpg,Letter
data/Tobacco3482-images/Note/10093110.jpg,Note
data/Tobacco3482-images/Email/2071773443a.jpg,Email
data/Tobacco3482-images/Advertisement/2067540350_2067540352.jpg,Advertisement
data/Tobacco3482-images/Memo/96008379.jpg,Memo
data/Tobacco3482-images/Memo/13055817.jpg,Memo
data/Tobacco3482-images/Email/2078871620.jpg,Email
data/Tobacco3482-images/Memo/2031562974.jpg,Memo
data/Tobacco3482-images/Memo/2054964454.jpg,Memo
data/Tobacco3482-images/Form/00834658_00834672.jpg,Form
data/Tobacco3482-images/Report/0011987564.jpg,Report
data/Tobacco3482-images/Memo/88063780.jpg,Memo
data/Tobacco3482-images/Email/2078879163a.jpg,Email
data/Tobacco3482-images/Memo/2054838139_2054838140.jpg,Memo
data/Tobacco3482-images/Report/511052379_511052380.jpg,Report
data/Tobacco3482-images/Letter/500883632.jpg,Letter
data/Tobacco3482-images/Report/506296226+-6227.jpg,Report
data/Tobacco3482-images/Form/2505654925.jpg,Form
data/Tobacco3482-images/Email/528986461+-6462.jpg,Email
data/Tobacco3482-images/Letter/519878148+-8149.jpg,Letter
data/Tobacco3482-images/Report/10423065_10423068.jpg,Report
data/Tobacco3482-images/Resume/50721981-1982.jpg,Resume
data/Tobacco3482-images/Letter/501343042_501343047.jpg,Letter
data/Tobacco3482-images/Letter/50093420-3421.jpg,Letter
data/Tobacco3482-images/Form/2050663442.jpg,Form
data/Tobacco3482-images/Memo/2022923966.jpg,Memo
data/Tobacco3482-images/Resume/60016011_60016015.jpg,Resume
data/Tobacco3482-images/Letter/727296.jpg,Letter
data/Tobacco3482-images/Scientific/11309016_11309017.jpg,Scientific
data/Tobacco3482-images/Note/0000248859.jpg,Note
data/Tobacco3482-images/Email/2071862544b_2545.jpg,Email
data/Tobacco3482-images/Scientific/500614595_500614597.jpg,Scientific
data/Tobacco3482-images/Memo/2025851048_2025851049.jpg,Memo
data/Tobacco3482-images/Form/2048609726.jpg,Form
data/Tobacco3482-images/Resume/50439450-9451.jpg,Resume
data/Tobacco3482-images/Memo/2054608832_2054608833.jpg,Memo
data/Tobacco3482-images/Memo/2046000414_2046000415.jpg,Memo
data/Tobacco3482-images/Report/503445062_503445063.jpg,Report
data/Tobacco3482-images/Memo/2043230492_2043230503.jpg,Memo
data/Tobacco3482-images/Resume/50636686-6687.jpg,Resume
data/Tobacco3482-images/Email/2070045276d.jpg,Email
data/Tobacco3482-images/Advertisement/509134595+-4596.jpg,Advertisement
data/Tobacco3482-images/Letter/518641553_518641555.jpg,Letter
data/Tobacco3482-images/Letter/513988895_513988898.jpg,Letter
data/Tobacco3482-images/Email/2084391198a.jpg,Email
data/Tobacco3482-images/Scientific/2057353836.jpg,Scientific
data/Tobacco3482-images/Email/531487926+-7926.jpg,Email
data/Tobacco3482-images/Letter/713402.jpg,Letter
data/Tobacco3482-images/Letter/11002448.jpg,Letter
data/Tobacco3482-images/Form/2030455607.jpg,Form
data/Tobacco3482-images/Scientific/10073624.jpg,Scientific
data/Tobacco3482-images/Report/594375.jpg,Report
data/Tobacco3482-images/Note/2082693424a.jpg,Note
data/Tobacco3482-images/Email/2085779941.jpg,Email
data/Tobacco3482-images/Form/521068371+-8371.jpg,Form
data/Tobacco3482-images/Form/506810079+-0080.jpg,Form
data/Tobacco3482-images/Advertisement/1002762773.jpg,Advertisement
data/Tobacco3482-images/Scientific/2064751581.jpg,Scientific
data/Tobacco3482-images/Email/2085765256.jpg,Email
data/Tobacco3482-images/Letter/tob16529.92.jpg,Letter
data/Tobacco3482-images/Email/2085125283a.jpg,Email
data/Tobacco3482-images/Note/2028589254.jpg,Note
data/Tobacco3482-images/Note/88025410.jpg,Note
data/Tobacco3482-images/Form/99193395.jpg,Form
data/Tobacco3482-images/Memo/0000065944.jpg,Memo
data/Tobacco3482-images/Email/2083432603a.jpg,Email
data/Tobacco3482-images/Email/2085272616a.jpg,Email
data/Tobacco3482-images/Email/528408427+-8427.jpg,Email
data/Tobacco3482-images/Scientific/50603971-3971.jpg,Scientific
data/Tobacco3482-images/Advertisement/502599535+-9535.jpg,Advertisement
data/Tobacco3482-images/Email/2078586412.jpg,Email
data/Tobacco3482-images/Email/2085791853c_1854.jpg,Email
data/Tobacco3482-images/Letter/506079937.jpg,Letter
data/Tobacco3482-images/Email/2073428230a.jpg,Email
data/Tobacco3482-images/Email/99410006.jpg,Email
data/Tobacco3482-images/Report/505026775.jpg,Report
data/Tobacco3482-images/Letter/10375498.jpg,Letter
data/Tobacco3482-images/Memo/13497827.jpg,Memo
data/Tobacco3482-images/Email/2085246969.jpg,Email
data/Tobacco3482-images/Memo/2030471856.jpg,Memo
data/Tobacco3482-images/Letter/508131603_508131608.jpg,Letter
data/Tobacco3482-images/Report/tob15907.46.jpg,Report
data/Tobacco3482-images/Note/87927212.jpg,Note
data/Tobacco3482-images/Scientific/10092523_10092530.jpg,Scientific
data/Tobacco3482-images/Email/2078611775.jpg,Email
data/Tobacco3482-images/Memo/titx1529.40_titx1529.41.jpg,Memo
data/Tobacco3482-images/Resume/50570560-0563.jpg,Resume
data/Tobacco3482-images/Letter/50177282-7282.jpg,Letter
data/Tobacco3482-images/Note/0000016248.jpg,Note
data/Tobacco3482-images/Report/tob09000.76.jpg,Report
data/Tobacco3482-images/Email/2082063281b.jpg,Email
data/Tobacco3482-images/Scientific/2501185399.jpg,Scientific
data/Tobacco3482-images/Letter/50025487.jpg,Letter
data/Tobacco3482-images/Memo/1368724.jpg,Memo
data/Tobacco3482-images/Memo/98201361_1362.jpg,Memo
data/Tobacco3482-images/Advertisement/2070501595.jpg,Advertisement
data/Tobacco3482-images/Letter/505449159_505449162.jpg,Letter
data/Tobacco3482-images/Email/2085751613a.jpg,Email
data/Tobacco3482-images/Letter/11318657.jpg,Letter
data/Tobacco3482-images/Email/528051803+-1803.jpg,Email
data/Tobacco3482-images/Form/2501422412.jpg,Form
data/Tobacco3482-images/Report/506189288_506189298.jpg,Report
data/Tobacco3482-images/Scientific/1001920153.jpg,Scientific
data/Tobacco3482-images/Memo/03654458_03654459.jpg,Memo
data/Tobacco3482-images/Email/528373026+-3027.jpg,Email
data/Tobacco3482-images/Email/2076807350.jpg,Email
data/Tobacco3482-images/Memo/0000043910.jpg,Memo
data/Tobacco3482-images/Form/2045829634_9635.jpg,Form
data/Tobacco3482-images/Letter/11242995.jpg,Letter
data/Tobacco3482-images/Email/528430695+-0695.jpg,Email
data/Tobacco3482-images/Letter/502364579.jpg,Letter
data/Tobacco3482-images/Report/506888300_506888301.jpg,Report
data/Tobacco3482-images/Form/2056599150.jpg,Form
data/Tobacco3482-images/Form/2073231326.jpg,Form
data/Tobacco3482-images/Resume/50557910-7911.jpg,Resume
data/Tobacco3482-images/Email/2085115503.jpg,Email
data/Tobacco3482-images/Email/2505423846b_3847.jpg,Email
data/Tobacco3482-images/Form/2040758524.jpg,Form
data/Tobacco3482-images/Memo/03683731.jpg,Memo
data/Tobacco3482-images/News/2070897169.jpg,News
data/Tobacco3482-images/Email/531678159+-8159.jpg,Email
data/Tobacco3482-images/Form/83477011.jpg,Form
data/Tobacco3482-images/Letter/501476059.jpg,Letter
data/Tobacco3482-images/Report/505683667+-3670.jpg,Report
data/Tobacco3482-images/Form/2505106228.jpg,Form
data/Tobacco3482-images/Email/2073761095a.jpg,Email
data/Tobacco3482-images/Letter/50017430.jpg,Letter
data/Tobacco3482-images/Letter/50133805-3805.jpg,Letter
data/Tobacco3482-images/Advertisement/1002763015.jpg,Advertisement
data/Tobacco3482-images/Email/2081961826a.jpg,Email
data/Tobacco3482-images/Letter/11279456_11279457.jpg,Letter
data/Tobacco3482-images/Scientific/70105930-5937.jpg,Scientific
data/Tobacco3482-images/Form/2051243678.jpg,Form
data/Tobacco3482-images/Advertisement/82262347_2348.jpg,Advertisement
data/Tobacco3482-images/Scientific/10406749_10406751.jpg,Scientific
data/Tobacco3482-images/Email/2075711719.jpg,Email
data/Tobacco3482-images/Resume/50591446-1447.jpg,Resume
data/Tobacco3482-images/Report/501263595_501263601.jpg,Report
data/Tobacco3482-images/Letter/503664474_503664475.jpg,Letter
data/Tobacco3482-images/Memo/2020268309.jpg,Memo
data/Tobacco3482-images/Email/2085801762.jpg,Email
data/Tobacco3482-images/Resume/50639278-9279.jpg,Resume
data/Tobacco3482-images/Report/504641839_504641846.jpg,Report
data/Tobacco3482-images/Report/tob06632.98_tob06632.99.jpg,Report
data/Tobacco3482-images/Memo/96653443.jpg,Memo
data/Tobacco3482-images/Report/tob14515.92_tob14516.06.jpg,Report
data/Tobacco3482-images/Memo/2044175001_2044175002.jpg,Memo
data/Tobacco3482-images/Email/2078168491.jpg,Email
data/Tobacco3482-images/Letter/50327024-7025.jpg,Letter
data/Tobacco3482-images/News/2046407013_7014.jpg,News
data/Tobacco3482-images/Form/95861023_1025.jpg,Form
data/Tobacco3482-images/Advertisement/2064932937.jpg,Advertisement
data/Tobacco3482-images/Form/2071235594_5595.jpg,Form
data/Tobacco3482-images/Advertisement/2065199983_9984.jpg,Advertisement
data/Tobacco3482-images/Email/2070091787d.jpg,Email
data/Tobacco3482-images/Memo/0000193526.jpg,Memo
data/Tobacco3482-images/Memo/2065449140_9141.jpg,Memo
data/Tobacco3482-images/Email/528433655+-3655.jpg,Email
data/Tobacco3482-images/Report/506030259.jpg,Report
data/Tobacco3482-images/Email/525220448+-0448.jpg,Email
data/Tobacco3482-images/Email/2085111504a.jpg,Email
data/Tobacco3482-images/Email/2080109802c.jpg,Email
data/Tobacco3482-images/Letter/508847380.jpg,Letter
data/Tobacco3482-images/Advertisement/2071388237.jpg,Advertisement
data/Tobacco3482-images/Memo/2020136618_2020136619.jpg,Memo
data/Tobacco3482-images/Letter/505354097_505354098.jpg,Letter
data/Tobacco3482-images/Form/2063935614_5615.jpg,Form
data/Tobacco3482-images/Form/2029242669.jpg,Form
data/Tobacco3482-images/Memo/603677.jpg,Memo
data/Tobacco3482-images/Memo/2041268603_2041268605.jpg,Memo
data/Tobacco3482-images/Resume/50313867-3869.jpg,Resume
data/Tobacco3482-images/Resume/50529207-9208.jpg,Resume
data/Tobacco3482-images/Letter/514839018+-9019.jpg,Letter
data/Tobacco3482-images/Advertisement/2084396082.jpg,Advertisement
data/Tobacco3482-images/Letter/506623600_506623602.jpg,Letter
data/Tobacco3482-images/Note/2028826508.jpg,Note
data/Tobacco3482-images/Memo/0000328495.jpg,Memo
data/Tobacco3482-images/Resume/50549883-9884.jpg,Resume
data/Tobacco3482-images/Form/503488470_503488473.jpg,Form
data/Tobacco3482-images/News/2083781257.jpg,News
data/Tobacco3482-images/Email/2084391010a.jpg,Email
data/Tobacco3482-images/Memo/01586188.jpg,Memo
data/Tobacco3482-images/Memo/2078755206.jpg,Memo
data/Tobacco3482-images/Advertisement/2024182848.jpg,Advertisement
data/Tobacco3482-images/Memo/2047934116.jpg,Memo
data/Tobacco3482-images/Letter/507608307_507608308.jpg,Letter
data/Tobacco3482-images/Email/2085724563a.jpg,Email
data/Tobacco3482-images/Note/2020102257.jpg,Note
data/Tobacco3482-images/Letter/518036678+-6680.jpg,Letter
data/Tobacco3482-images/Form/71375081.jpg,Form
data/Tobacco3482-images/Advertisement/527844182+-4182.jpg,Advertisement
data/Tobacco3482-images/Scientific/10420278.jpg,Scientific
data/Tobacco3482-images/Form/2022819044.jpg,Form
data/Tobacco3482-images/Letter/50166929-6929.jpg,Letter
data/Tobacco3482-images/Memo/tob03508.13.jpg,Memo
data/Tobacco3482-images/Email/531440864+-0985.jpg,Email
data/Tobacco3482-images/Email/524449506+-9506.jpg,Email
data/Tobacco3482-images/Resume/50425154-5155.jpg,Resume
data/Tobacco3482-images/Email/2084325895.jpg,Email
data/Tobacco3482-images/News/10030014.jpg,News
data/Tobacco3482-images/Memo/2044300004.jpg,Memo
data/Tobacco3482-images/Email/2085790906b.jpg,Email
data/Tobacco3482-images/Memo/2065335800.jpg,Memo
data/Tobacco3482-images/Report/519363746+-3756.jpg,Report
data/Tobacco3482-images/Email/2075690818a.jpg,Email
data/Tobacco3482-images/Email/530609086+-9086.jpg,Email
data/Tobacco3482-images/Memo/0000146942.jpg,Memo
data/Tobacco3482-images/Advertisement/503146051+-6051.jpg,Advertisement
data/Tobacco3482-images/Form/2050890408.jpg,Form
data/Tobacco3482-images/Form/2020056497.jpg,Form
data/Tobacco3482-images/Form/508010150.jpg,Form
data/Tobacco3482-images/Email/2074655972.jpg,Email
data/Tobacco3482-images/Memo/tob01919.07.jpg,Memo
data/Tobacco3482-images/Advertisement/502474424.jpg,Advertisement
data/Tobacco3482-images/Letter/513901494_513901500.jpg,Letter
data/Tobacco3482-images/Scientific/50590463-0469.jpg,Scientific
data/Tobacco3482-images/Memo/2055649545.jpg,Memo
data/Tobacco3482-images/Report/50118021-8021.jpg,Report
data/Tobacco3482-images/Advertisement/2084396137_6138.jpg,Advertisement
data/Tobacco3482-images/Letter/11014972.jpg,Letter
data/Tobacco3482-images/Letter/50153588-3588.jpg,Letter
data/Tobacco3482-images/Scientific/50396016-6017.jpg,Scientific
data/Tobacco3482-images/Email/530886918+-6923.jpg,Email
data/Tobacco3482-images/Scientific/50391006-1006.jpg,Scientific
data/Tobacco3482-images/Memo/2012581990.jpg,Memo
data/Tobacco3482-images/Report/514725860_514725861.jpg,Report
data/Tobacco3482-images/Email/2078785333.jpg,Email
data/Tobacco3482-images/Letter/71119336.jpg,Letter
data/Tobacco3482-images/Memo/1003040251_1003040252.jpg,Memo
data/Tobacco3482-images/Letter/501871470.jpg,Letter
data/Tobacco3482-images/Letter/509244518.jpg,Letter
data/Tobacco3482-images/Memo/2073336543.jpg,Memo
data/Tobacco3482-images/Memo/2051083199.jpg,Memo
data/Tobacco3482-images/Email/2070045922a.jpg,Email
data/Tobacco3482-images/Advertisement/2084510807.jpg,Advertisement
data/Tobacco3482-images/Form/2045007011.jpg,Form
data/Tobacco3482-images/Memo/2056133713_2056133715.jpg,Memo
data/Tobacco3482-images/Form/2029200575.jpg,Form
data/Tobacco3482-images/Advertisement/502607827+-7827.jpg,Advertisement
data/Tobacco3482-images/Letter/515766856+-6858.jpg,Letter
data/Tobacco3482-images/Form/2029212023_2024.jpg,Form
data/Tobacco3482-images/Letter/518768911+-8911.jpg,Letter
data/Tobacco3482-images/Email/2067665158.jpg,Email
data/Tobacco3482-images/Memo/1003120857.jpg,Memo
data/Tobacco3482-images/Form/2024027426_7427.jpg,Form
data/Tobacco3482-images/Note/03016504.jpg,Note
data/Tobacco3482-images/Form/518643444.jpg,Form
data/Tobacco3482-images/Memo/2051443365.jpg,Memo
data/Tobacco3482-images/Form/2042050255.jpg,Form
data/Tobacco3482-images/Note/2064984702.jpg,Note
data/Tobacco3482-images/Note/1000240946.jpg,Note
data/Tobacco3482-images/Scientific/50244030-4037.jpg,Scientific
data/Tobacco3482-images/Letter/11246589.jpg,Letter
data/Tobacco3482-images/Memo/88142422.jpg,Memo
data/Tobacco3482-images/Memo/81745625_5631.jpg,Memo
data/Tobacco3482-images/Letter/11019361.jpg,Letter
data/Tobacco3482-images/Email/2078379610a.jpg,Email
data/Tobacco3482-images/Memo/2012580836.jpg,Memo
data/Tobacco3482-images/Form/2500146911.jpg,Form
data/Tobacco3482-images/Form/2063850367_0368.jpg,Form
data/Tobacco3482-images/Memo/2022210456_2022210457.jpg,Memo
data/Tobacco3482-images/Letter/50467771-7771.jpg,Letter
data/Tobacco3482-images/News/2057077308.jpg,News
data/Tobacco3482-images/Scientific/50729294-9294.jpg,Scientific
data/Tobacco3482-images/Scientific/50538109-8115.jpg,Scientific
data/Tobacco3482-images/Memo/1001906916.jpg,Memo
data/Tobacco3482-images/Memo/0000386602.jpg,Memo
data/Tobacco3482-images/Email/2085782239a.jpg,Email
data/Tobacco3482-images/News/1005037224-a.jpg,News
data/Tobacco3482-images/Resume/50500260-0261.jpg,Resume
data/Tobacco3482-images/Memo/85004412.jpg,Memo
data/Tobacco3482-images/Note/1002465404.jpg,Note
data/Tobacco3482-images/Form/12812692.jpg,Form
data/Tobacco3482-images/Form/2075764125.jpg,Form
data/Tobacco3482-images/Email/2078706985.jpg,Email
data/Tobacco3482-images/Memo/2040358117.jpg,Memo
data/Tobacco3482-images/Report/509823077.jpg,Report
data/Tobacco3482-images/Letter/11293403.jpg,Letter
data/Tobacco3482-images/Note/2028838727_2028838729.jpg,Note
data/Tobacco3482-images/Memo/2060133571.jpg,Memo
data/Tobacco3482-images/News/10029716.jpg,News
data/Tobacco3482-images/Letter/518424618+-4618.jpg,Letter
data/Tobacco3482-images/Form/2061643226.jpg,Form
data/Tobacco3482-images/Scientific/501060341+-0350.jpg,Scientific
data/Tobacco3482-images/Scientific/40050529-0536.jpg,Scientific
data/Tobacco3482-images/News/04303523-a.jpg,News
data/Tobacco3482-images/News/2083513848.jpg,News
data/Tobacco3482-images/Letter/11013274_11013275.jpg,Letter
data/Tobacco3482-images/News/2025028443.jpg,News
data/Tobacco3482-images/Scientific/2025492721_2738.jpg,Scientific
data/Tobacco3482-images/Email/2078711737a.jpg,Email
data/Tobacco3482-images/Scientific/50520506-0506.jpg,Scientific
data/Tobacco3482-images/Report/510832749.jpg,Report
data/Tobacco3482-images/Letter/50437836-7836.jpg,Letter
data/Tobacco3482-images/Letter/520546820+-6823.jpg,Letter
data/Tobacco3482-images/Form/522502497+-2499.jpg,Form
data/Tobacco3482-images/Note/2022245046.jpg,Note
data/Tobacco3482-images/Memo/1002404594.jpg,Memo
data/Tobacco3482-images/Letter/520815209+-5209.jpg,Letter
data/Tobacco3482-images/Email/2702800465.jpg,Email
data/Tobacco3482-images/Form/2030566380.jpg,Form
data/Tobacco3482-images/Email/2078629286.jpg,Email
data/Tobacco3482-images/Report/ti10691080_1083.jpg,Report
data/Tobacco3482-images/Letter/507084664_507084673.jpg,Letter
data/Tobacco3482-images/Email/2078852235.jpg,Email
data/Tobacco3482-images/Form/2040761653.jpg,Form
data/Tobacco3482-images/Scientific/2053554806.jpg,Scientific
data/Tobacco3482-images/Memo/2045845326.jpg,Memo
data/Tobacco3482-images/Email/2074221587a.jpg,Email
data/Tobacco3482-images/Report/506348523_506348524.jpg,Report
data/Tobacco3482-images/Form/2025441799.jpg,Form
data/Tobacco3482-images/Scientific/88755863_5886.jpg,Scientific
data/Tobacco3482-images/Scientific/1000827761.jpg,Scientific
data/Tobacco3482-images/Memo/ton00631.03_ton00631.05.jpg,Memo
data/Tobacco3482-images/Note/12882100.jpg,Note
data/Tobacco3482-images/News/03747860.jpg,News
data/Tobacco3482-images/Email/2085120731.jpg,Email
data/Tobacco3482-images/Report/515575465+-5466.jpg,Report
data/Tobacco3482-images/News/2025854306.jpg,News
data/Tobacco3482-images/Advertisement/2040144258.jpg,Advertisement
data/Tobacco3482-images/Scientific/2022235106.jpg,Scientific
data/Tobacco3482-images/Letter/titx0100.29.jpg,Letter
data/Tobacco3482-images/Memo/2057718509_2057718511.jpg,Memo
data/Tobacco3482-images/Letter/506881197_506881198.jpg,Letter
data/Tobacco3482-images/Advertisement/2084426710_6711.jpg,Advertisement
data/Tobacco3482-images/News/81760888.jpg,News
data/Tobacco3482-images/Note/2029237593.jpg,Note
data/Tobacco3482-images/Memo/2022209162.jpg,Memo
data/Tobacco3482-images/Letter/50042965_50042966.jpg,Letter
data/Tobacco3482-images/Form/2028876937.jpg,Form
data/Tobacco3482-images/Memo/98864336.jpg,Memo
data/Tobacco3482-images/News/85865251.jpg,News
data/Tobacco3482-images/Form/2073893026.jpg,Form
data/Tobacco3482-images/Form/2028880868.jpg,Form
data/Tobacco3482-images/Advertisement/509132587+-2587.jpg,Advertisement
data/Tobacco3482-images/Memo/0000118560.jpg,Memo
data/Tobacco3482-images/Memo/85560397.jpg,Memo
data/Tobacco3482-images/Email/531635588+-5589.jpg,Email
data/Tobacco3482-images/Report/522040863+-0863.jpg,Report
data/Tobacco3482-images/Memo/2042374171_2042374174.jpg,Memo
data/Tobacco3482-images/Memo/86373252_3255.jpg,Memo
data/Tobacco3482-images/Advertisement/2061003642.jpg,Advertisement
data/Tobacco3482-images/Memo/0000347162.jpg,Memo
data/Tobacco3482-images/Scientific/2501613594.jpg,Scientific
data/Tobacco3482-images/Email/2505398309c.jpg,Email
data/Tobacco3482-images/Memo/2023408782_2023408790.jpg,Memo
data/Tobacco3482-images/Note/2024255591.jpg,Note
